『半歩だけボケてる奴とツッコミたい奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	1FEwD9s7RSo	https://www.youtube.com/watch?v=1FEwD9s7RSo	https://i.ytimg.com/vi/1FEwD9s7RSo/default.jpg	2019-05-06T09:00:00Z
『勘悪い奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	mfqbnBBo5Q4	https://www.youtube.com/watch?v=mfqbnBBo5Q4	https://i.ytimg.com/vi/mfqbnBBo5Q4/default.jpg	2019-04-28T09:00:11Z
『しつこいひったくりされる南っていう奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	YruHbNA57KI	https://www.youtube.com/watch?v=YruHbNA57KI	https://i.ytimg.com/vi/YruHbNA57KI/default.jpg	2019-04-30T09:00:03Z
『嫌なこと指摘される奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	YdpNUJ8onPc	https://www.youtube.com/watch?v=YdpNUJ8onPc	https://i.ytimg.com/vi/YdpNUJ8onPc/default.jpg	2019-05-05T09:00:04Z
１億回記念！本気ネタ！『演歌でオーディション受ける奴』【JARUJARUTOWER】	0njbpGVrfTo	https://www.youtube.com/watch?v=0njbpGVrfTo	https://i.ytimg.com/vi/0njbpGVrfTo/default.jpg	2019-05-12T03:00:00Z
『密室やったら犯人分かってた奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	ffQTxUd5E3E	https://www.youtube.com/watch?v=ffQTxUd5E3E	https://i.ytimg.com/vi/ffQTxUd5E3E/default.jpg	2019-04-18T09:00:04Z
『女が苦手な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	7bqa6n4GHPA	https://www.youtube.com/watch?v=7bqa6n4GHPA	https://i.ytimg.com/vi/7bqa6n4GHPA/default.jpg	2019-05-03T09:00:00Z
『そりゃモノマネされる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	53XVD9hF7Ds	https://www.youtube.com/watch?v=53XVD9hF7Ds	https://i.ytimg.com/vi/53XVD9hF7Ds/default.jpg	2019-04-19T09:00:03Z
『「定期的？」って言う奴と関東出身のツッコミ下手な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	fLuExVAprtM	https://www.youtube.com/watch?v=fLuExVAprtM	https://i.ytimg.com/vi/fLuExVAprtM/default.jpg	2019-04-22T09:00:07Z
１億回記念！本気ネタ！『めっちゃ練習する奴』【JARUJARUTOWER】	C-pWFg-xkgM	https://www.youtube.com/watch?v=C-pWFg-xkgM	https://i.ytimg.com/vi/C-pWFg-xkgM/default.jpg	2019-05-12T03:00:02Z
『また、女が苦手な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	18pmIsEZmFU	https://www.youtube.com/watch?v=18pmIsEZmFU	https://i.ytimg.com/vi/18pmIsEZmFU/default.jpg	2019-05-04T09:00:01Z
『南っていう奴〜しりとり〜』ジャルジャルのネタのタネ【JARUJARUTOWER】	pjJNQ1tvYLw	https://www.youtube.com/watch?v=pjJNQ1tvYLw	https://i.ytimg.com/vi/pjJNQ1tvYLw/default.jpg	2019-05-14T09:00:06Z
『数字が苦手な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	e8KtbxUz5PM	https://www.youtube.com/watch?v=e8KtbxUz5PM	https://i.ytimg.com/vi/e8KtbxUz5PM/default.jpg	2019-04-21T09:00:03Z
『つっこむとき声変わる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	lnwF-SEHk-M	https://www.youtube.com/watch?v=lnwF-SEHk-M	https://i.ytimg.com/vi/lnwF-SEHk-M/default.jpg	2019-04-29T09:00:06Z
『裏がない、いい人過ぎる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	Z6r4xb4YnHQ	https://www.youtube.com/watch?v=Z6r4xb4YnHQ	https://i.ytimg.com/vi/Z6r4xb4YnHQ/default.jpg	2019-04-25T09:00:10Z
『ぞろぞろ来る奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	2y2j9Ayz8tA	https://www.youtube.com/watch?v=2y2j9Ayz8tA	https://i.ytimg.com/vi/2y2j9Ayz8tA/default.jpg	2019-04-20T09:00:00Z
１億回記念！本気ネタ！『凄いショーする奴』【JARUJARUTOWER】	bOfKhCUXfhE	https://www.youtube.com/watch?v=bOfKhCUXfhE	https://i.ytimg.com/vi/bOfKhCUXfhE/default.jpg	2019-05-12T03:00:00Z
『活きのいい若者探してる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	CQj_cKunjpc	https://www.youtube.com/watch?v=CQj_cKunjpc	https://i.ytimg.com/vi/CQj_cKunjpc/default.jpg	2019-05-08T09:00:00Z
『宇宙人と交信できたと思った奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	g0hGtVrKbEc	https://www.youtube.com/watch?v=g0hGtVrKbEc	https://i.ytimg.com/vi/g0hGtVrKbEc/default.jpg	2019-04-23T09:00:04Z
『ツッコミ重い奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	zsfyd8kiKPY	https://www.youtube.com/watch?v=zsfyd8kiKPY	https://i.ytimg.com/vi/zsfyd8kiKPY/default.jpg	2019-04-24T09:00:17Z
『祭りしか言わん奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	yEaigqvyzqA	https://www.youtube.com/watch?v=yEaigqvyzqA	https://i.ytimg.com/vi/yEaigqvyzqA/default.jpg	2019-05-13T09:00:14Z
１億回記念！本気ネタ！『男なのに女子バレー部の試合呼ばれた奴』【JARUJARUTOWER】	3PSPuIO2Yno	https://www.youtube.com/watch?v=3PSPuIO2Yno	https://i.ytimg.com/vi/3PSPuIO2Yno/default.jpg	2019-05-12T03:00:01Z
『センス悪いプレゼントもらって泣く奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	wNmh_JSsTCw	https://www.youtube.com/watch?v=wNmh_JSsTCw	https://i.ytimg.com/vi/wNmh_JSsTCw/default.jpg	2019-04-26T09:00:09Z
１億回記念！本気ネタ！『腹殴る奴』【JARUJARUTOWER】	J0VJe9CifX4	https://www.youtube.com/watch?v=J0VJe9CifX4	https://i.ytimg.com/vi/J0VJe9CifX4/default.jpg	2019-05-12T03:00:00Z
『腹ぺったんこの奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	4fpTk5DKBKY	https://www.youtube.com/watch?v=4fpTk5DKBKY	https://i.ytimg.com/vi/4fpTk5DKBKY/default.jpg	2019-04-16T09:00:01Z
１億回記念！本気ネタ！『落語家か演歌歌手かわからん奴』【JARUJARUTOWER】	cJnWv-i0Gyo	https://www.youtube.com/watch?v=cJnWv-i0Gyo	https://i.ytimg.com/vi/cJnWv-i0Gyo/default.jpg	2019-05-12T03:00:02Z
『５８歳と２９歳の奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	o976hXfUAFs	https://www.youtube.com/watch?v=o976hXfUAFs	https://i.ytimg.com/vi/o976hXfUAFs/default.jpg	2019-04-17T09:00:05Z
『父の日のプレゼント受け取ってもらえへん奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	wF8ym8u5Cx8	https://www.youtube.com/watch?v=wF8ym8u5Cx8	https://i.ytimg.com/vi/wF8ym8u5Cx8/default.jpg	2019-05-11T09:00:15Z
『ボスとジョボっていう奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	r2AS6A6uqG0	https://www.youtube.com/watch?v=r2AS6A6uqG0	https://i.ytimg.com/vi/r2AS6A6uqG0/default.jpg	2019-05-12T09:00:07Z
『南っていう奴〜あっちむいてほい〜』ジャルジャルのネタのタネ【JARUJARUTOWER】	mWKD32W7-wI	https://www.youtube.com/watch?v=mWKD32W7-wI	https://i.ytimg.com/vi/mWKD32W7-wI/default.jpg	2019-05-07T09:00:07Z
『「えっ！」は当てるけど、「はっ！」は外す奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	gprkB0q9DXk	https://www.youtube.com/watch?v=gprkB0q9DXk	https://i.ytimg.com/vi/gprkB0q9DXk/default.jpg	2019-05-09T09:00:05Z
『令和初日から喧嘩する奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	KQL1oOxoiHw	https://www.youtube.com/watch?v=KQL1oOxoiHw	https://i.ytimg.com/vi/KQL1oOxoiHw/default.jpg	2019-05-01T09:00:05Z
『変装してる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	UXqOPMgMR4s	https://www.youtube.com/watch?v=UXqOPMgMR4s	https://i.ytimg.com/vi/UXqOPMgMR4s/default.jpg	2019-04-27T09:00:02Z
コメント読む奴〜3月編〜	FwKhZAYH_oE	https://www.youtube.com/watch?v=FwKhZAYH_oE	https://i.ytimg.com/vi/FwKhZAYH_oE/default.jpg	2019-05-07T13:33:14Z
１億回記念！本気ネタ！『服小さい奴』【JARUJARUTOWER】	s0X3-Hv5GBk	https://www.youtube.com/watch?v=s0X3-Hv5GBk	https://i.ytimg.com/vi/s0X3-Hv5GBk/default.jpg	2019-05-12T03:00:05Z
ジャルっと！爆ハリ！#155	xJds4_Om9Ww	https://www.youtube.com/watch?v=xJds4_Om9Ww	https://i.ytimg.com/vi/xJds4_Om9Ww/default.jpg	2019-04-29T09:00:05Z
ジャルっと！爆ハリ！#157	UbSSd53t6mg	https://www.youtube.com/watch?v=UbSSd53t6mg	https://i.ytimg.com/vi/UbSSd53t6mg/default.jpg	2019-05-13T09:00:04Z
ジャルっと！爆ハリ！＃156	adGDCLZLWfA	https://www.youtube.com/watch?v=adGDCLZLWfA	https://i.ytimg.com/vi/adGDCLZLWfA/default.jpg	2019-05-06T09:00:00Z
『チャラ男番長のネタを見る南っていう奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	a4FPiQzuKsk	https://www.youtube.com/watch?v=a4FPiQzuKsk	https://i.ytimg.com/vi/a4FPiQzuKsk/default.jpg	2019-05-02T09:00:02Z
１億回記念！本気ネタ！『チャラ男番長っていう奴』【JARUJARUTOWER】	NE7uHTxUJgM	https://www.youtube.com/watch?v=NE7uHTxUJgM	https://i.ytimg.com/vi/NE7uHTxUJgM/default.jpg	2019-05-12T03:00:00Z
『チャラ男番長のネタを見る奴 パート29』ジャルジャルのネタのタネ【JARUJARUTOWER】	cBW-dhXM1q8	https://www.youtube.com/watch?v=cBW-dhXM1q8	https://i.ytimg.com/vi/cBW-dhXM1q8/default.jpg	2019-05-15T09:00:06Z
『のどかな奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	XGChIj1FsI4	https://www.youtube.com/watch?v=XGChIj1FsI4	https://i.ytimg.com/vi/XGChIj1FsI4/default.jpg	2019-05-19T09:00:09Z
『怒られてるのに殴る奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	alc0s-6I24U	https://www.youtube.com/watch?v=alc0s-6I24U	https://i.ytimg.com/vi/alc0s-6I24U/default.jpg	2019-05-22T09:00:00Z
『「気ぃ失った」って言うてくれる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	N0ahGNRkcyk	https://www.youtube.com/watch?v=N0ahGNRkcyk	https://i.ytimg.com/vi/N0ahGNRkcyk/default.jpg	2019-05-20T09:00:00Z
『南っていう奴〜サングラス〜』ジャルジャルのネタのタネ【JARUJARUTOWER】	-_c0BzA1EJ8	https://www.youtube.com/watch?v=-_c0BzA1EJ8	https://i.ytimg.com/vi/-_c0BzA1EJ8/default.jpg	2019-06-06T09:00:00Z
『マネされてボコる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	7ZOYjzqJXKk	https://www.youtube.com/watch?v=7ZOYjzqJXKk	https://i.ytimg.com/vi/7ZOYjzqJXKk/default.jpg	2019-06-04T09:00:01Z
『漫才中、横柄な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	yn0kScjpM5M	https://www.youtube.com/watch?v=yn0kScjpM5M	https://i.ytimg.com/vi/yn0kScjpM5M/default.jpg	2019-05-16T09:00:08Z
『イメージで名前つける奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	EM2bJxrm7oE	https://www.youtube.com/watch?v=EM2bJxrm7oE	https://i.ytimg.com/vi/EM2bJxrm7oE/default.jpg	2019-06-03T09:00:00Z
『ハモり探してる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	DFB9bhmME8c	https://www.youtube.com/watch?v=DFB9bhmME8c	https://i.ytimg.com/vi/DFB9bhmME8c/default.jpg	2019-05-27T09:00:01Z
『隣人うるさい奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	CNv0Eoqb0k0	https://www.youtube.com/watch?v=CNv0Eoqb0k0	https://i.ytimg.com/vi/CNv0Eoqb0k0/default.jpg	2019-06-09T09:00:00Z
『思い出一緒やからヒジ外してくれた奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	fnn0TrE0EcI	https://www.youtube.com/watch?v=fnn0TrE0EcI	https://i.ytimg.com/vi/fnn0TrE0EcI/default.jpg	2019-05-21T09:00:03Z
『変な奴になってもた奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	qQHWmF9cSSQ	https://www.youtube.com/watch?v=qQHWmF9cSSQ	https://i.ytimg.com/vi/qQHWmF9cSSQ/default.jpg	2019-06-05T09:00:07Z
『コントと現実の違い見せる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	WUI3u9Q6abI	https://www.youtube.com/watch?v=WUI3u9Q6abI	https://i.ytimg.com/vi/WUI3u9Q6abI/default.jpg	2019-05-26T09:00:06Z
『南っていう奴〜だるまさんがころんだ〜』ジャルジャルのネタのタネ【JARUJARUTOWER】	pWgERDL3ZUw	https://www.youtube.com/watch?v=pWgERDL3ZUw	https://i.ytimg.com/vi/pWgERDL3ZUw/default.jpg	2019-06-12T09:00:05Z
『死にかけている人に気付かない奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	1o-JzOauoIY	https://www.youtube.com/watch?v=1o-JzOauoIY	https://i.ytimg.com/vi/1o-JzOauoIY/default.jpg	2019-06-14T09:00:00Z
『高卒と中卒の奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	nV70oUVJE5Q	https://www.youtube.com/watch?v=nV70oUVJE5Q	https://i.ytimg.com/vi/nV70oUVJE5Q/default.jpg	2019-06-08T09:00:06Z
『不動産屋でムカムカする奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	3xRRo9RWMOs	https://www.youtube.com/watch?v=3xRRo9RWMOs	https://i.ytimg.com/vi/3xRRo9RWMOs/default.jpg	2019-05-25T09:00:00Z
『必死にネタを思い出す奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	PuEwhbEvydY	https://www.youtube.com/watch?v=PuEwhbEvydY	https://i.ytimg.com/vi/PuEwhbEvydY/default.jpg	2019-05-18T09:00:03Z
『飯食うてる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	pMoK6kUUDiU	https://www.youtube.com/watch?v=pMoK6kUUDiU	https://i.ytimg.com/vi/pMoK6kUUDiU/default.jpg	2019-05-30T09:00:07Z
『「ん〜」って言いながら考える奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	zlMuJynjbE8	https://www.youtube.com/watch?v=zlMuJynjbE8	https://i.ytimg.com/vi/zlMuJynjbE8/default.jpg	2019-05-24T09:00:16Z
『顔違う奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	Hzk31-QBxTk	https://www.youtube.com/watch?v=Hzk31-QBxTk	https://i.ytimg.com/vi/Hzk31-QBxTk/default.jpg	2019-06-02T09:00:00Z
『先生とテンポ合ってるだけの奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	Jw2SWU8zGNw	https://www.youtube.com/watch?v=Jw2SWU8zGNw	https://i.ytimg.com/vi/Jw2SWU8zGNw/default.jpg	2019-06-07T09:00:04Z
『社長にモノマネ見せる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	1E0RgGdngZI	https://www.youtube.com/watch?v=1E0RgGdngZI	https://i.ytimg.com/vi/1E0RgGdngZI/default.jpg	2019-05-23T09:00:02Z
『ライブ中に口挟む奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	NMlhgLUABHo	https://www.youtube.com/watch?v=NMlhgLUABHo	https://i.ytimg.com/vi/NMlhgLUABHo/default.jpg	2019-06-13T09:00:00Z
『待てない空気作る奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	f9l9RWlHeTg	https://www.youtube.com/watch?v=f9l9RWlHeTg	https://i.ytimg.com/vi/f9l9RWlHeTg/default.jpg	2019-06-01T09:00:04Z
『ジャンピングビンタする奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	-E-SxHFI1ZM	https://www.youtube.com/watch?v=-E-SxHFI1ZM	https://i.ytimg.com/vi/-E-SxHFI1ZM/default.jpg	2019-05-17T09:00:00Z
『南と漫才する奴～唇ぶるぶる対決～』ジャルジャルのネタのタネ【JARUJARUTOWER】	KmByRAIV2Fg	https://www.youtube.com/watch?v=KmByRAIV2Fg	https://i.ytimg.com/vi/KmByRAIV2Fg/default.jpg	2019-05-28T09:00:02Z
#セルフS2O やってみた【ジャルジャル】編	KQ3Rzw5_KrM	https://www.youtube.com/watch?v=KQ3Rzw5_KrM	https://i.ytimg.com/vi/KQ3Rzw5_KrM/default.jpg	2019-06-14T10:00:07Z
『電球変える人と気まずい奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	ksziOQKbibI	https://www.youtube.com/watch?v=ksziOQKbibI	https://i.ytimg.com/vi/ksziOQKbibI/default.jpg	2019-06-11T09:00:09Z
『コメント読む奴〜4月編〜』【JARUJARUTOWER】	0QOC_f_LWuU	https://www.youtube.com/watch?v=0QOC_f_LWuU	https://i.ytimg.com/vi/0QOC_f_LWuU/default.jpg	2019-05-19T09:00:00Z
『久々に大人に怒られた奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	sG9WqUmtq3g	https://www.youtube.com/watch?v=sG9WqUmtq3g	https://i.ytimg.com/vi/sG9WqUmtq3g/default.jpg	2019-06-15T09:00:12Z
『ツッコミホームラン打つ奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	sizqNyNn8EY	https://www.youtube.com/watch?v=sizqNyNn8EY	https://i.ytimg.com/vi/sizqNyNn8EY/default.jpg	2019-05-29T09:00:09Z
ジャルっと！爆ハリ！#160	92Kk5YnAL_A	https://www.youtube.com/watch?v=92Kk5YnAL_A	https://i.ytimg.com/vi/92Kk5YnAL_A/default.jpg	2019-06-03T09:00:00Z
ジャルっと！爆ハリ！#161	u8-GbYVmHCA	https://www.youtube.com/watch?v=u8-GbYVmHCA	https://i.ytimg.com/vi/u8-GbYVmHCA/default.jpg	2019-06-10T09:00:10Z
ジャルっと！爆ハリ！#158	hNOVLteLne8	https://www.youtube.com/watch?v=hNOVLteLne8	https://i.ytimg.com/vi/hNOVLteLne8/default.jpg	2019-05-20T09:00:06Z
ジャルっと！爆ハリ！#159	bs4j_3BYzCU	https://www.youtube.com/watch?v=bs4j_3BYzCU	https://i.ytimg.com/vi/bs4j_3BYzCU/default.jpg	2019-05-27T09:00:09Z
『チャラ男番長のネタを見る奴 パート30』ジャルジャルのネタのタネ【JARUJARUTOWER】	nC-cipmYCS4	https://www.youtube.com/watch?v=nC-cipmYCS4	https://i.ytimg.com/vi/nC-cipmYCS4/default.jpg	2019-05-31T09:00:07Z
『チャラ男番長のネタを見る奴 パート31』ジャルジャルのネタのタネ【JARUJARUTOWER】	9R-OLDlCFSs	https://www.youtube.com/watch?v=9R-OLDlCFSs	https://i.ytimg.com/vi/9R-OLDlCFSs/default.jpg	2019-06-10T09:00:00Z
『南っていう奴〜停電〜』ジャルジャルのネタのタネ【JARUJARUTOWER】	itEIyoheRlg	https://www.youtube.com/watch?v=itEIyoheRlg	https://i.ytimg.com/vi/itEIyoheRlg/default.jpg	2019-06-17T09:00:08Z
『ギャグ魔神に「サブい」って言う奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	XkzZT62ALkA	https://www.youtube.com/watch?v=XkzZT62ALkA	https://i.ytimg.com/vi/XkzZT62ALkA/default.jpg	2019-06-27T09:00:06Z
『珍しい名前のせいで不採用なる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	b59aeI6c8oI	https://www.youtube.com/watch?v=b59aeI6c8oI	https://i.ytimg.com/vi/b59aeI6c8oI/default.jpg	2019-07-12T09:00:10Z
『あまりにも感覚違う奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	W1xsVMN74R8	https://www.youtube.com/watch?v=W1xsVMN74R8	https://i.ytimg.com/vi/W1xsVMN74R8/default.jpg	2019-06-21T09:00:05Z
『相方を理解できない奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	PIiLsb9a2Ig	https://www.youtube.com/watch?v=PIiLsb9a2Ig	https://i.ytimg.com/vi/PIiLsb9a2Ig/default.jpg	2019-06-19T09:00:02Z
『三ノ輪ひかるって奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	nDaCUGGLx7U	https://www.youtube.com/watch?v=nDaCUGGLx7U	https://i.ytimg.com/vi/nDaCUGGLx7U/default.jpg	2019-07-06T09:00:06Z
『高学歴やけど不採用なる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	94jmvfkaYQc	https://www.youtube.com/watch?v=94jmvfkaYQc	https://i.ytimg.com/vi/94jmvfkaYQc/default.jpg	2019-07-15T09:00:04Z
『財布拾ってくれた御礼にパソコンあげる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	ohW0Zw6TVSA	https://www.youtube.com/watch?v=ohW0Zw6TVSA	https://i.ytimg.com/vi/ohW0Zw6TVSA/default.jpg	2019-07-05T09:00:10Z
『社長なのに平社員顔の奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	YNzjX8eqFEU	https://www.youtube.com/watch?v=YNzjX8eqFEU	https://i.ytimg.com/vi/YNzjX8eqFEU/default.jpg	2019-07-14T09:00:09Z
『正直者やけどヤバい奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	o5n24MtNFzo	https://www.youtube.com/watch?v=o5n24MtNFzo	https://i.ytimg.com/vi/o5n24MtNFzo/default.jpg	2019-06-20T09:00:06Z
『しゃあない奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	IbfbCY_zchI	https://www.youtube.com/watch?v=IbfbCY_zchI	https://i.ytimg.com/vi/IbfbCY_zchI/default.jpg	2019-06-26T09:00:04Z
『牛丼屋でアクエリ頼む奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	u3UwUpBF_As	https://www.youtube.com/watch?v=u3UwUpBF_As	https://i.ytimg.com/vi/u3UwUpBF_As/default.jpg	2019-07-02T09:00:10Z
『おしゃべり面接官な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	mVjHFT1lpHk	https://www.youtube.com/watch?v=mVjHFT1lpHk	https://i.ytimg.com/vi/mVjHFT1lpHk/default.jpg	2019-07-04T09:00:13Z
『犬かもしれない奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	C1k4GRQ96zY	https://www.youtube.com/watch?v=C1k4GRQ96zY	https://i.ytimg.com/vi/C1k4GRQ96zY/default.jpg	2019-06-22T09:00:00Z
『壁茶色やから帰る奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	CxIrO3UC0iQ	https://www.youtube.com/watch?v=CxIrO3UC0iQ	https://i.ytimg.com/vi/CxIrO3UC0iQ/default.jpg	2019-07-09T09:00:00Z
『小１から帽子変えてない奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	MPxG6-mX9J4	https://www.youtube.com/watch?v=MPxG6-mX9J4	https://i.ytimg.com/vi/MPxG6-mX9J4/default.jpg	2019-06-30T09:00:02Z
『滑舌良すぎて、話逸れる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	bf_xxwD3pKg	https://www.youtube.com/watch?v=bf_xxwD3pKg	https://i.ytimg.com/vi/bf_xxwD3pKg/default.jpg	2019-07-11T09:00:10Z
『結局何も生み出さない奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	Q-x7ify6vnI	https://www.youtube.com/watch?v=Q-x7ify6vnI	https://i.ytimg.com/vi/Q-x7ify6vnI/default.jpg	2019-06-23T09:00:06Z
『けん玉成功したら1000万円もらえる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	Z_V5wzgFbZU	https://www.youtube.com/watch?v=Z_V5wzgFbZU	https://i.ytimg.com/vi/Z_V5wzgFbZU/default.jpg	2019-06-18T09:00:04Z
『「個々あっつー」って言う奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	3scDFfQV0XY	https://www.youtube.com/watch?v=3scDFfQV0XY	https://i.ytimg.com/vi/3scDFfQV0XY/default.jpg	2019-07-07T09:00:02Z
『高校球児は顔一緒と思ってる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	VqsSokW86lI	https://www.youtube.com/watch?v=VqsSokW86lI	https://i.ytimg.com/vi/VqsSokW86lI/default.jpg	2019-07-01T09:00:02Z
『極限状態のせいで鼻と口の区別つかん奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	WsuUpqQDJrU	https://www.youtube.com/watch?v=WsuUpqQDJrU	https://i.ytimg.com/vi/WsuUpqQDJrU/default.jpg	2019-06-25T09:00:12Z
『知られていないミュージシャンの奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	4D1EfY5UaLc	https://www.youtube.com/watch?v=4D1EfY5UaLc	https://i.ytimg.com/vi/4D1EfY5UaLc/default.jpg	2019-07-13T09:00:01Z
『小松と比嘉という変な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	s7nwVGDt2QQ	https://www.youtube.com/watch?v=s7nwVGDt2QQ	https://i.ytimg.com/vi/s7nwVGDt2QQ/default.jpg	2019-07-03T09:00:13Z
『延長コード借りる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	iKLMT1TVdUY	https://www.youtube.com/watch?v=iKLMT1TVdUY	https://i.ytimg.com/vi/iKLMT1TVdUY/default.jpg	2019-06-24T09:00:06Z
『心のダンス教えてる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	CBhGk4-TjIM	https://www.youtube.com/watch?v=CBhGk4-TjIM	https://i.ytimg.com/vi/CBhGk4-TjIM/default.jpg	2019-07-10T09:00:02Z
『カマとオギを呼ぶ奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	VJgDfo7kmus	https://www.youtube.com/watch?v=VJgDfo7kmus	https://i.ytimg.com/vi/VJgDfo7kmus/default.jpg	2019-06-28T09:00:04Z
『コメント読む奴〜5月編〜』ジャルジャルのネタのタネ【JARUJARUTOWER】	8eWbLeoKIqw	https://www.youtube.com/watch?v=8eWbLeoKIqw	https://i.ytimg.com/vi/8eWbLeoKIqw/default.jpg	2019-06-18T09:00:00Z
『くすぐりたい奴とネタ入りたい奴』ジャルジャルのネタのタネ【JARUJARUTOWER】	t1UZ9o-OKzw	https://www.youtube.com/watch?v=t1UZ9o-OKzw	https://i.ytimg.com/vi/t1UZ9o-OKzw/default.jpg	2019-06-29T09:00:10Z
ジャルジャル１億回再生突破！記念ライブ	msm8Hp7e4Qk	https://www.youtube.com/watch?v=msm8Hp7e4Qk	https://i.ytimg.com/vi/msm8Hp7e4Qk/default_live.jpg	2019-07-05T11:30:47Z
ジャルジャル１億回再生突破！記念ライブ	wrzOwOaDjVY	https://www.youtube.com/watch?v=wrzOwOaDjVY	https://i.ytimg.com/vi/wrzOwOaDjVY/default.jpg	2019-07-06T11:44:10Z
ジャルっと！爆ハリ！#165	43bnP0e5RDw	https://www.youtube.com/watch?v=43bnP0e5RDw	https://i.ytimg.com/vi/43bnP0e5RDw/default.jpg	2019-07-08T09:00:02Z
ジャルっと！爆ハリ！＃163	6KUZ7AqF1zM	https://www.youtube.com/watch?v=6KUZ7AqF1zM	https://i.ytimg.com/vi/6KUZ7AqF1zM/default.jpg	2019-06-24T09:00:01Z
ジャルっと！爆ハリ！#166	XhyVDd9pFCg	https://www.youtube.com/watch?v=XhyVDd9pFCg	https://i.ytimg.com/vi/XhyVDd9pFCg/default.jpg	2019-07-15T09:00:13Z
